record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_clean,date_of_update,status,subpopulation,required,enforcement,details,status_simp
177,2020-03-31T18:28:28Z,No,GBR,United Kingdom of Great Britain and Northern Ireland,GBR.2_1,Northern Ireland,NA,Limiting size of gatherings,2020-03-28,required,entire population,NA,NA,Gatherings of more than two people are also banned.,closed/restricted/all/yes
177,2020-03-31T18:28:28Z,No,GBR,United Kingdom of Great Britain and Northern Ireland,GBR.2_1,Northern Ireland,NA,Testing of symptomatic individuals,2020-02-29,some,symptom severity;travel history,NA,NA,"Northern Ireland still just carrying out tests on patients who are referred by a GP, who must agree a test is required based on travel history and symptoms. Supposedly policy is coming soon to start testing frontline health workers.","partially closed/partially restricted/
recommended/some"
177,2020-03-31T18:28:28Z,No,GBR,United Kingdom of Great Britain and Northern Ireland,GBR.2_1,Northern Ireland,NA,Testing of asymptomatic individuals,NA,unknown,NA,NA,NA,NA,NA
177,2020-03-31T18:28:28Z,No,GBR,United Kingdom of Great Britain and Northern Ireland,GBR.2_1,Northern Ireland,NA,Restaurant closures (excluding takeout/delivery),2020-03-28,closed,entire population,required,NA,"Under the new regulations, the following businesses are subject to restrictions or closure restaurants, including restaurants and dining rooms in hotels or members clubscafes, including workplace canteens subject to subparagraph 2 of the regulations, but not including  cafes or canteens at a hospital, care home or schoolservices providing food or drink to the homelesscanteens at a prison or an establishment intended for use for naval, military or air force purposes or for the purposes of the Department of the Secretary of State responsible for defenceworkplace canteens may remain open where there is no practical alternative for staff at that workplace to obtain foodbars, including bars in hotels or members clubs",closed/restricted/all/yes
181,2020-03-31T19:32:03Z,No,USA,United States of America,USA.36_1,Ohio,NA,Nursery school closures,2020-03-13,partially closed,entire population,required,NA,All school buildings that provide any kindergarten through grade twelve instruction in the State of Ohio are to be closed to students,"partially closed/partially restricted/
recommended/some"
181,2020-03-31T19:32:03Z,No,USA,United States of America,USA.36_1,Ohio,NA,Primary school closures,2020-03-13,partially closed,entire population,required,NA,All school buildings that provide any kindergarten through grade twelve instruction in the State of Ohio are to be closed to students,"partially closed/partially restricted/
recommended/some"
181,2020-03-31T19:32:03Z,No,USA,United States of America,USA.36_1,Ohio,NA,Secondary school closures,2020-03-13,partially closed,entire population,required,NA,All school buildings that provide any kindergarten through grade twelve instruction in the State of Ohio are to be closed to students,"partially closed/partially restricted/
recommended/some"
181,2020-03-31T19:32:03Z,No,USA,United States of America,USA.36_1,Ohio,NA,Post-secondary school closures,2020-03-13,partially closed,entire population,required,NA,All school buildings that provide any kindergarten through grade twelve instruction in the State of Ohio are to be closed to students,"partially closed/partially restricted/
recommended/some"
181,2020-03-31T19:32:03Z,No,USA,United States of America,USA.36_1,Ohio,NA,Household confinement,2020-03-22,fully restricted,geographic subpopulation,required,No,all individuals currently living within the State of Ohio are ordered to stay at home or at their place of residence except as allowed in the order.,closed/restricted/all/yes
181,2020-03-31T19:32:03Z,No,USA,United States of America,USA.36_1,Ohio,NA,Nursing home/long-term care closures,2020-03-11,partially closed,entire population,required,NA,Limit access to the nursing home and no more than one visitor per resident per day except for endoflife situations,"partially closed/partially restricted/
recommended/some"
181,2020-03-31T19:32:03Z,No,USA,United States of America,USA.36_1,Ohio,NA,"Leisure, entertainment, and religious venue closures",2020-03-21,closed,entire population,required,NA,All indoor family entertainment business and venues must close,closed/restricted/all/yes
181,2020-03-31T19:32:03Z,No,USA,United States of America,USA.36_1,Ohio,NA,Retail store closures (excluding essentials),2020-03-19,closed,entire population,required,NA,"Cease business operation at the hair salon, day spas and other nonessential stores",closed/restricted/all/yes
181,2020-03-31T19:32:03Z,No,USA,United States of America,USA.36_1,Ohio,NA,Limiting size of gatherings,2020-03-12,required,entire population,NA,NA,Mass gatherings with size more than 100 are prohibited in Ohio,closed/restricted/all/yes
181,2020-03-31T19:32:03Z,No,USA,United States of America,USA.36_1,Ohio,NA,State of emergency,2020-03-09,yes,NA,NA,NA,NA,closed/restricted/all/yes
183,2020-03-31T20:18:17Z,No,USA,United States of America,USA.9_1,District of Columbia,NA,State of emergency,2020-03-11,yes,NA,NA,NA,not readily apparent why this order followed much longer Mayors Order 2020045 submitted with earlier survey on same day; may specify chain of command and Director of Dept of Health as primary administrator,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Nursery school closures,2020-03-08,closed,entire population,recommended,NA,NA,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Primary school closures,2020-03-08,closed,entire population,required,NA,NA,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Secondary school closures,2020-03-08,closed,entire population,required,NA,NA,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Post-secondary school closures,2020-03-08,closed,entire population,required,NA,NA,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Limiting movement within borders,2020-03-08,partially restricted,entire population,NA,NA,NA,"partially closed/partially restricted/
recommended/some"
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Household confinement,2020-03-22,partially restricted,geographic subpopulation,required,Yes,NA,"partially closed/partially restricted/
recommended/some"
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Nursing home/long-term care closures,2020-03-08,partially closed,entire population,required,NA,NA,"partially closed/partially restricted/
recommended/some"
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Office closures,2020-03-22,closed,entire population,required,NA,NA,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,"Leisure, entertainment, and religious venue closures",2020-03-22,closed,entire population,required,NA,NA,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Retail store closures (excluding essentials),2020-03-22,closed,entire population,required,NA,NA,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Limiting size of gatherings,2020-03-22,required,geographic subpopulation,NA,NA,NA,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Testing of symptomatic individuals,2020-03-19,some,symptom severity;travel history;contact with case;other potential exposure,NA,NA,NA,"partially closed/partially restricted/
recommended/some"
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Military and police deployment,2020-03-08,yes,NA,NA,NA,NA,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,State of emergency,2020-03-08,yes,NA,NA,NA,NA,closed/restricted/all/yes
184,2020-03-31T20:21:22Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Restaurant closures (excluding takeout/delivery),2020-03-22,closed,entire population,required,NA,NA,closed/restricted/all/yes
185,2020-03-31T20:31:26Z,No,USA,United States of America,USA.36_1,Ohio,NA,Nursery school closures,2020-03-30,partially closed,entire population,required,NA,Closed day extend to May 1 2020,"partially closed/partially restricted/
recommended/some"
185,2020-03-31T20:31:26Z,No,USA,United States of America,USA.36_1,Ohio,NA,Primary school closures,2020-03-30,partially closed,entire population,required,NA,Closed day extend to May 1 2020,"partially closed/partially restricted/
recommended/some"
185,2020-03-31T20:31:26Z,No,USA,United States of America,USA.36_1,Ohio,NA,Secondary school closures,2020-03-30,partially closed,entire population,required,NA,Closed day extend to May 1 2020,"partially closed/partially restricted/
recommended/some"
185,2020-03-31T20:31:26Z,No,USA,United States of America,USA.36_1,Ohio,NA,Post-secondary school closures,2020-03-30,partially closed,entire population,required,NA,Closed day extend to May 1 2020,"partially closed/partially restricted/
recommended/some"
185,2020-03-31T20:31:26Z,No,USA,United States of America,USA.36_1,Ohio,NA,Nursing home/long-term care closures,2020-03-13,closed,entire population,required,NA,No visitors of residents allowed except for endoflife situations,closed/restricted/all/yes
185,2020-03-31T20:31:26Z,No,USA,United States of America,USA.36_1,Ohio,NA,Limiting size of gatherings,2020-03-17,required,entire population,NA,NA,Changed gathering size limit from 100 to 50,closed/restricted/all/yes
187,2020-03-31T21:32:13Z,No,USA,United States of America,USA.2_1,Alaska,NA,Limiting movement within borders,2020-03-28,fully restricted,NA,NA,NA,"All instate travel between communities, whether resident, worker, or visitor, is prohibited unless travel is to support critical infrastructure, or for critical personal needs.",closed/restricted/all/yes
187,2020-03-31T21:32:13Z,No,USA,United States of America,USA.2_1,Alaska,NA,Household confinement,2020-03-28,fully restricted,entire population,required,No,NA,closed/restricted/all/yes
188,2020-03-31T21:54:06Z,No,USA,United States of America,USA.2_1,Alaska,NA,Restaurant closures (excluding takeout/delivery),2020-03-28,closed,entire population,required,NA,NA,closed/restricted/all/yes
189,2020-03-31T22:36:56Z,Yes,ASM,American Samoa,NA,NA,NA,Public space closures,2020-03-22,partially closed,entire population,required,NA,All public parks a facilities are closed,"partially closed/partially restricted/
recommended/some"
189,2020-03-31T22:36:56Z,Yes,ASM,American Samoa,NA,NA,NA,State of emergency,2020-03-18,yes,NA,NA,NA,NA,closed/restricted/all/yes
190,2020-03-31T22:43:47Z,Yes,ASM,American Samoa,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-18,closed,entire population,required,NA,NA,closed/restricted/all/yes
190,2020-03-31T22:43:47Z,Yes,ASM,American Samoa,NA,NA,NA,Retail store closures (excluding essentials),2020-03-18,partially closed,entire population,required,NA,Hours of operation 6am6pm,"partially closed/partially restricted/
recommended/some"
190,2020-03-31T22:43:47Z,Yes,ASM,American Samoa,NA,NA,NA,Public space closures,2020-03-18,closed,entire population,required,NA,NA,closed/restricted/all/yes
